Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,2890,1197,0,0,3,28,4,32,255,133.429,69.2857,0,2.29363,2.35902,1," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,2892.25,1187.75,0,0,3,25,3,30,255,136.96,68.64,0,2.53571,2.01509,1," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,332.5,1182.5,0,0,2,20,3,4,69,33.1,19.8,18.6,2.3,1.6,1.4899," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,156.5,1177.5,0,0,2,12,2,354,62,27.5,16.5833,17.6667,2.19024,1.49301,1.94281," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,158.5,1172.5,0,0,2,20,3,10,77,27.75,16.75,15.35,2.04283,2.21963,1.90967," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,313.8,1160.6,0,0,2,18,3,8,71,32.1111,19.5,18.3333,2.3287,1.68718,1.57735," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,4,1156.5,0,0,2,26,4,340,31,13.8077,10.6923,12.4615,2.94183,1.82131,1.7957," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,15.1,1150.7,0,0,2,35,4,8,68,18.7143,12.0571,11.1429,3.06427,2.06752,2.39679," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,310,1129,0,0,3,16,3,12,71,32.125,20.8125,18.4375,2.79844,1.88167,1.86377," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,333.75,1070.25,0,0,2,29,4,0,55,28.4138,18.3448,18.3793,2.71237,2.32029,2.21524," ""2019-05-16 [4:27:25 PM]: no comment"""
