plq,radius.mean,radius.median,radius.getmode,radius.getquant,radius.max,radius.min,radius.st.err,radius.length
NA,NA,NA,NA,NA,NA,NA,NA,NA
148-44,0.140196078431373,0.133333333333333,0.133333333333333,0.19,0.233333333333333,0.1,0.00609871455318575,34
148-5,0.182352941176471,0.166666666666667,0.133333333333333,0.266666666666667,0.333333333333333,0.1,0.00901960784313726,51
148-6,0.814689265536723,0.9,0.9,1.00666666666667,1.2,0.133333333333333,0.0311507459973866,59
148-60,0.776315789473684,0.8,0.8,0.876666666666667,0.9,0.2,0.0220960979592382,38
148-75,0.781592039800995,0.8,0.833333333333333,0.9,0.966666666666667,0.333333333333333,0.0134183102081233,67
148-8,0.69493670886076,0.733333333333333,0.733333333333333,0.9,0.966666666666667,0.1,0.0248700224441178,79
148-83,0.756338028169014,0.8,0.833333333333333,0.9,0.966666666666667,0.2,0.0182585395778063,71
148-9,0.698888888888889,0.683333333333333,0.666666666666667,0.9,0.933333333333333,0.166666666666667,0.0318234005218612,30
148-11,0.929545454545455,1.01515151515152,1.09090909090909,1.12121212121212,1.18181818181818,0.242424242424242,0.0376861847700354,40
148-111,1.0679970436068,1.09090909090909,1.15151515151515,1.18181818181818,1.24242424242424,0.303030303030303,0.0292266421076401,41
148-2,0.876456876456876,0.939393939393939,0.96969696969697,1.04545454545455,1.12121212121212,0.333333333333333,0.0359307204997626,26
148-25,0.153846153846154,0.151515151515152,0.181818181818182,0.212121212121212,0.272727272727273,0.0606060606060606,0.00664938788995103,52
148-51,1.03212121212121,1.12121212121212,1.15151515151515,1.18181818181818,1.21212121212121,0.212121212121212,0.0306157029087034,50
148-55,0.0833333333333333,0.0909090909090909,0.0909090909090909,0.1,0.121212121212121,0.0606060606060606,0.00757575757575758,8
148-56,0.878169449598021,0.96969696969697,1,1.12121212121212,1.15151515151515,0.242424242424242,0.0368229448137317,49
148-7,0.845117845117845,0.878787878787879,0.939393939393939,1.03030303030303,1.12121212121212,0.272727272727273,0.0329037378547004,36
148-74,0.877810361681329,0.939393939393939,1.06060606060606,1.11818181818182,1.3030303030303,0.303030303030303,0.0320246163718121,62
G15-22i2_TCA_S,0.956593406593407,0.985714285714286,1.02857142857143,1.14285714285714,1.48571428571429,0.257142857142857,0.0276013999516404,52
G15-22i3_TCG_S,0.876036866359447,0.914285714285714,0.914285714285714,1.08571428571429,1.28571428571429,0.342857142857143,0.0259252303785693,62
G15-23i10_ACC_T,0.530714285714286,0.542857142857143,0.571428571428571,0.657142857142857,0.685714285714286,0.257142857142857,0.0157786726210032,40
G15-23i3_TCT_S,0.774891774891775,0.828571428571429,0.828571428571429,0.965714285714286,1.05714285714286,0.257142857142857,0.0312776179940272,33
G15-24i10_TCC_S,0.845714285714286,0.885714285714286,0.885714285714286,1.07428571428571,1.25714285714286,0.257142857142857,0.0351150302199936,45
G15-24i2_ACA_T,0.858385093167702,0.857142857142857,0.885714285714286,1,1.28571428571429,0.342857142857143,0.01722203771132,92
G15-24i9_ACT_T,0.791156462585034,0.828571428571429,0.828571428571429,0.971428571428571,1.02857142857143,0.4,0.0253069163549329,42
G15-25i8_GCC_A,0.854711246200608,0.885714285714286,0.942857142857143,1.02857142857143,1.08571428571429,0.4,0.0230051667116858,47
G15-93_AGC_S,0.957412398921833,1,1.05714285714286,1.11428571428571,1.42857142857143,0.257142857142857,0.0268684100918307,53
G15-96_GCG_A,0.570080862533693,0.571428571428571,0.6,0.685714285714286,0.8,0.257142857142857,0.0100414972311991,106
G15-22i4_AGT_S,0.845612637727333,0.887096774193548,0.913978494623656,1.02150537634409,1.20967741935484,0.349462365591398,0.0199754107898319,81
G15-24i1_GCT_A,0.67601683029453,0.698924731182796,0.725806451612903,0.860215053763441,1.0752688172043,0.32258064516129,0.0143127149078455,115
G15-25i10_ACG_T,0.638346206269877,0.672043010752688,0.698924731182796,0.779569892473118,0.860215053763441,0.295698924731183,0.0157654135480203,71
G15-25i7_TGT_C,0.839093701996928,0.860215053763441,0.913978494623656,0.994623655913978,1.0752688172043,0.349462365591398,0.0166088176747591,70
G15-26i3_TGC_C,0.147849462365591,0.10752688172043,0.0806451612903226,0.158602150537634,1.04838709677419,0.0806451612903226,0.0432425068182797,22
3-1,0.871936758893281,0.956521739130435,0.978260869565217,1.04347826086957,1.10869565217391,0.108695652173913,0.0303461532735253,55
3-2,0.595529699938763,0.652173913043478,0.717391304347826,0.782608695652174,0.847826086956522,0.152173913043478,0.0227332778495294,71
3-6,0.609903381642512,0.641304347826087,0.608695652173913,0.797826086956522,0.934782608695652,0.152173913043478,0.0260031205024293,54
3-63,0.767616191904048,0.91304347826087,0.934782608695652,1.04782608695652,1.1304347826087,0.108695652173913,0.0540859340875804,29
4-1,0.595185185185185,0.611111111111111,0.666666666666667,0.738888888888889,0.777777777777778,0.25,0.0136915239545702,75
4-20,0.775925925925926,0.805555555555556,0.888888888888889,0.944444444444444,1,0.333333333333333,0.0157697830045386,90
4-65,0.871863799283154,0.916666666666667,0.916666666666667,0.972222222222222,1.05555555555556,0.388888888888889,0.0234953914321464,31
4-7,0.808547008547009,0.833333333333333,0.833333333333333,0.972222222222222,1,0.277777777777778,0.0199056553719388,65
4-88,0.653235653235653,0.694444444444444,0.722222222222222,0.75,0.833333333333333,0.25,0.0122343232401584,91
4-59,0.72463768115942,0.826086956521739,0.847826086956522,0.934782608695652,0.978260869565217,0.152173913043478,0.0334542778981198,48
4-68,0.609432571849668,0.717391304347826,0.760869565217391,0.804347826086957,0.847826086956522,0.152173913043478,0.0291526822744889,59
4-9,0.746917585983128,0.826086956521739,0.869565217391304,0.934782608695652,1,0.260869565217391,0.0254770329336929,67
