Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-108.JPG", 0,2419.76,1298.68,1,0,11,365,12,40,105,95.7096,76.9507,40.0329,6.90593,4.49995,2.90285, "2018-07-24 [1:34:50 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-108.JPG", 0,2397.49,1294.45,1,0,11,585,15,38,105,100.663,80.1538,41.8462,7.16451,5.14485,3.25932, "2018-07-24 [1:34:50 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-108.JPG", 0,2410.9,1252.93,1,0,11,476,16,40,104,93.25,75.3739,38.8929,7.67827,4.83029,3.50945, "2018-07-24 [1:34:50 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-108.JPG", 1,2360,1255,1,0,11,1368,22,40,102,93.0585,75.8121,40.4561,8.8671,5.95379,4.17766, "2018-07-24 [1:34:50 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-108.JPG", 0,2425.9,1250.2,1,0,11,220,11,38,106,98.7273,78.0182,41.45,5.59131,4.4125,3.52123, "2018-07-24 [1:34:50 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-108.JPG", 0,2155.8,989.396,1,0,3,3843,40,42,90,108.656,90.7296,52.0739,13.8081,9.56944,5.01516, "2018-07-24 [1:34:50 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-108.JPG", 0,2183.72,935.69,1,0,3,4065,38,42,88,104.51,87.8989,50.5803,12.4314,8.65247,4.57282, "2018-07-24 [1:34:50 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-108.JPG", 1,1865.59,720.69,1,0,3,6631,47,40,88,133.089,111.086,65.0383,18.6528,12.9226,6.48048, "2018-07-24 [1:34:50 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-108.JPG", 1,1879.92,651.87,1,0,3,1426,22,40,89,136.781,112.989,65.7195,11.0922,7.28974,4.29199, "2018-07-24 [1:34:50 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-108.JPG", 0,1214.05,532.156,1,0,2,2718,35,42,87,95.5581,81.9198,47.4864,13.8115,9.49106,5.25602, "2018-07-24 [1:34:50 PM]: no comment"
