Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 0,2971.48,415.802,0,0,3,145,10,42,119,11.1517,9.02069,3.73793,10.9823,7.52155,3.60244, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 1,1163.25,447.25,1,0,2,843,17,52,49,122.363,116.726,82.8482,7.94658,5.70326,3.71382, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 1,1165.35,405.392,1,0,2,2981,32,54,46,117.953,113.833,81.7326,7.65142,5.6738,3.60955, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 0,877,363.5,0,0,2,73,5,52,66,16.726,15.6849,9.69863,3.61324,2.24831,2.32091, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 0,1789.5,148,1,0,4,54,5,52,53,105.407,99.9259,68.5741,2.77971,1.85747,2.39579, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 0,365,280.5,0,0,17,125,7,50,51,17.952,16.608,11.576,4.73921,2.55381,2.60631, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 0,401.5,227,0,0,17,189,9,60,32,17.9418,18.3492,13.7196,3.66107,2.51702,2.33361, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 0,455.287,154.294,0,0,17,1097,23,46,43,14.33,13.4567,10.495,4.62239,2.98311,3.21008, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 0,472,143.5,0,0,17,485,14,46,43,14.134,12.6186,9.73608,4.14996,2.5837,2.99392, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 0,1186.5,123.5,0,0,2,89,6,26,109,30.2921,19.5618,11.9101,14.3704,3.73945,4.43688, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 0,1246.5,92.5,0,0,2,134,7,32,80,22.7015,17.9925,12.0821,11.5137,4.02353,3.93982, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 0,1286,76,0,0,4,50,5,26,66,21.82,16.88,12.56,7.0023,2.25921,3.08959, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 0,1299,73.5,0,0,4,42,5,26,115,28.6667,19.1667,11.119,13.5483,2.81156,3.83013, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 0,312,10,0,0,3,330,11,40,45,20.2121,18.0424,14.4606,5.60999,4.24336,3.10194, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 0,2378,1993,0,0,1,89,6,36,111,28.4831,20.809,11.1461,11.0046,6.22285,3.83061, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 0,313.5,1988.5,0,0,1,326,11,40,48,19.0552,17.3006,13.138,5.29546,2.83569,2.77127, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 1,1502.5,1765.36,1,0,1,2967,32,44,57,121.044,109.114,76.5194,6.59961,4.86325,3.37095, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 1,2060.93,1608.36,1,0,1,1900,26,48,56,101.843,94.9953,64.7216,4.83085,3.62508,2.94093, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 1,1431.54,1554.27,1,0,1,849,17,48,51,130.9,121.726,87.2956,9.33391,6.48142,4.33712, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 1,1010.72,1527.27,1,0,1,1749,24,44,55,128.813,115.772,82.6455,8.9246,6.29579,3.82906, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 1,979.8,1494.1,1,0,1,752,18,44,56,132.778,119.566,84.8258,8.09528,5.55415,3.86444, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 1,1485,1474.5,1,0,1,134,7,46,55,144.075,131.993,93.2463,6.69711,6.16084,3.91275, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 1,1377.04,1481.62,1,0,1,2936,32,48,48,131.751,123.903,90.2081,10.1519,7.36739,4.95168, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 1,2183.53,1402.73,1,0,1,2793,31,48,62,93.5858,87.2871,57.1436,3.92915,2.89405,2.88816, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 1,1072.7,1333.4,1,0,1,353,11,48,50,146.142,135.51,97.8555,7.84902,5.2806,4.37111, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 0,771,1314,0,0,1,49,5,28,139,43.551,26.5714,13.3469,18.1881,4.2388,5.66665, "2019-06-12 [1:25:58 PM]: no comment"
